Scalar,data,"SurfaceValue(Surface(PDF_Geometry_3), VOLTAGE)",
NumElems,136,,
3.50E-07,-2.02E-03,4.36E-08,"		1.0000801985197034e+00"
3.00E-07,-2.02E-03,4.25E-08,"		1.0000338977241050e+00"
3.00E-07,-2.02E-03,5.03E-08,"		9.9999262832913816e-01"
3.00E-07,-2.02E-03,4.86E-08,"		1.0000776642574383e+00"
3.50E-07,-2.02E-03,4.86E-08,"		1.0001077259388012e+00"
3.00E-07,-2.02E-03,4.70E-08,"		9.9992610431145923e-01"
3.50E-07,-2.02E-03,4.70E-08,"		9.9999856638128692e-01"
4.00E-07,-2.02E-03,4.70E-08,"		1.0000697738358113e+00"
3.00E-07,-2.02E-03,5.03E-08,"		9.9999262832913816e-01"
3.50E-07,-2.02E-03,4.86E-08,"		1.0001077259388012e+00"
3.50E-07,-2.03E-03,5.20E-08,"		9.9993109220073051e-01"
4.00E-07,-2.02E-03,4.70E-08,"		1.0000697738358113e+00"
4.00E-07,-2.02E-03,5.03E-08,"		9.9980352147220786e-01"
4.00E-07,-2.03E-03,5.37E-08,"		9.9997238958937196e-01"
3.00E-07,-2.02E-03,5.03E-08,"		9.9999262832913816e-01"
3.50E-07,-2.03E-03,5.20E-08,"		9.9993109220073051e-01"
3.00E-07,-2.03E-03,5.20E-08,"		9.9987459119881439e-01"
4.00E-07,-2.03E-03,5.37E-08,"		9.9997238958937196e-01"
3.50E-07,-2.03E-03,5.37E-08,"		9.9996525735285891e-01"
3.00E-07,-2.03E-03,5.37E-08,"		9.9996114638250200e-01"
3.00E-07,-2.03E-03,6.75E-08,"		1.0000707018676627e+00"
3.00E-07,-2.03E-03,6.06E-08,"		9.9996870173359442e-01"
3.50E-07,-2.03E-03,6.06E-08,"		9.9996303431550893e-01"
3.00E-07,-2.03E-03,5.37E-08,"		9.9996114638250200e-01"
3.50E-07,-2.03E-03,5.37E-08,"		9.9996525735285891e-01"
4.00E-07,-2.03E-03,5.37E-08,"		9.9997238958937196e-01"
4.00E-07,-2.03E-03,5.37E-08,"		9.9997238958937196e-01"
4.00E-07,-2.03E-03,6.06E-08,"		9.9996402601306644e-01"
3.50E-07,-2.03E-03,6.06E-08,"		9.9996303431550893e-01"
4.00E-07,-2.03E-03,6.75E-08,"		1.0000626895620783e+00"
3.50E-07,-2.03E-03,6.75E-08,"		1.0000671228232969e+00"
3.00E-07,-2.03E-03,6.75E-08,"		1.0000707018676627e+00"
3.00E-07,-2.03E-03,7.78E-08,"		1.0000470550446816e+00"
3.50E-07,-2.03E-03,8.30E-08,"		1.0000936401973606e+00"
3.00E-07,-2.03E-03,8.30E-08,"		1.0001392436195824e+00"
4.00E-07,-2.03E-03,8.81E-08,"		1.0002039169060015e+00"
3.50E-07,-2.03E-03,8.81E-08,"		1.0002518756386005e+00"
3.00E-07,-2.03E-03,8.81E-08,"		1.0003045369068950e+00"
3.00E-07,-2.03E-03,7.78E-08,"		1.0000470550446816e+00"
3.50E-07,-2.03E-03,7.26E-08,"		1.0000090787002718e+00"
3.50E-07,-2.03E-03,8.30E-08,"		1.0000936401973606e+00"
4.00E-07,-2.03E-03,6.75E-08,"		1.0000626895620783e+00"
4.00E-07,-2.03E-03,7.78E-08,"		9.9999774591475121e-01"
4.00E-07,-2.03E-03,8.81E-08,"		1.0002039169060015e+00"
3.00E-07,-2.03E-03,7.78E-08,"		1.0000470550446816e+00"
3.00E-07,-2.03E-03,7.26E-08,"		1.0000215785792692e+00"
3.50E-07,-2.03E-03,7.26E-08,"		1.0000090787002718e+00"
3.00E-07,-2.03E-03,6.75E-08,"		1.0000707018676627e+00"
3.50E-07,-2.03E-03,6.75E-08,"		1.0000671228232969e+00"
4.00E-07,-2.03E-03,6.75E-08,"		1.0000626895620783e+00"
3.00E-07,-2.03E-03,8.81E-08,"		1.0003045369068950e+00"
3.50E-07,-2.03E-03,8.81E-08,"		1.0002518756386005e+00"
3.00E-07,-2.04E-03,1.02E-07,"		9.9985387771618939e-01"
4.00E-07,-2.03E-03,8.81E-08,"		1.0002039169060015e+00"
3.50E-07,-2.04E-03,1.02E-07,"		9.9983773447048485e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.9977711156903060e-01"
4.00E-07,-2.03E-03,8.81E-08,"		1.0002039169060015e+00"
4.00E-07,-2.04E-03,1.02E-07,"		9.9981727953308996e-01"
3.50E-07,-2.04E-03,1.02E-07,"		9.9983773447048485e-01"
4.00E-07,-2.04E-03,1.16E-07,"		9.9966476244679014e-01"
3.50E-07,-2.04E-03,1.16E-07,"		9.9972382558612449e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.9977711156903060e-01"
3.00E-07,-2.04E-03,1.34E-07,"		9.9972661481139391e-01"
3.00E-07,-2.04E-03,1.25E-07,"		9.9979512017054084e-01"
3.50E-07,-2.04E-03,1.25E-07,"		9.9989899754815015e-01"
3.00E-07,-2.04E-03,1.16E-07,"		9.9977711156903060e-01"
3.50E-07,-2.04E-03,1.16E-07,"		9.9972382558612449e-01"
4.00E-07,-2.04E-03,1.16E-07,"		9.9966476244679014e-01"
4.00E-07,-2.04E-03,1.52E-07,"		9.9816249784361866e-01"
3.50E-07,-2.04E-03,1.52E-07,"		9.9895538498770808e-01"
3.50E-07,-2.04E-03,1.43E-07,"		9.9939967437736543e-01"
3.00E-07,-2.04E-03,1.52E-07,"		9.9970904468630528e-01"
3.00E-07,-2.04E-03,1.43E-07,"		9.9972067938996689e-01"
3.00E-07,-2.04E-03,1.34E-07,"		9.9972661481139391e-01"
3.00E-07,-2.04E-03,1.34E-07,"		9.9972661481139391e-01"
3.50E-07,-2.04E-03,1.25E-07,"		9.9989899754815015e-01"
3.50E-07,-2.04E-03,1.43E-07,"		9.9939967437736543e-01"
4.00E-07,-2.04E-03,1.16E-07,"		9.9966476244679014e-01"
4.00E-07,-2.04E-03,1.34E-07,"		9.9993938417374839e-01"
4.00E-07,-2.04E-03,1.52E-07,"		9.9816249784361866e-01"
3.00E-07,-2.04E-03,1.52E-07,"		9.9970904468630528e-01"
3.50E-07,-2.04E-03,1.52E-07,"		9.9895538498770808e-01"
3.50E-07,-2.04E-03,1.59E-07,"		1.0001969183334773e+00"
4.00E-07,-2.04E-03,1.52E-07,"		9.9816249784361866e-01"
4.00E-07,-2.04E-03,1.59E-07,"		1.0000428691245162e+00"
4.00E-07,-2.04E-03,1.67E-07,"		9.9997867862691314e-01"
4.00E-07,-2.04E-03,1.67E-07,"		9.9997867862691314e-01"
3.50E-07,-2.04E-03,1.67E-07,"		9.9988292635261999e-01"
3.50E-07,-2.04E-03,1.59E-07,"		1.0001969183334773e+00"
3.00E-07,-2.04E-03,1.67E-07,"		9.9975899150432068e-01"
3.00E-07,-2.04E-03,1.59E-07,"		1.0002893494742511e+00"
3.00E-07,-2.04E-03,1.52E-07,"		9.9970904468630528e-01"
3.00E-07,-2.04E-03,1.67E-07,"		9.9975899150432068e-01"
3.50E-07,-2.04E-03,1.67E-07,"		9.9988292635261999e-01"
3.50E-07,-2.05E-03,1.75E-07,"		9.9984673816648606e-01"
4.00E-07,-2.04E-03,1.67E-07,"		9.9997867862691314e-01"
4.00E-07,-2.05E-03,1.75E-07,"		9.9985727565943505e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.9974125680982728e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.9974125680982728e-01"
3.50E-07,-2.05E-03,1.83E-07,"		9.9968415062223026e-01"
3.50E-07,-2.05E-03,1.75E-07,"		9.9984673816648606e-01"
3.00E-07,-2.05E-03,1.83E-07,"		9.9961564249905499e-01"
3.00E-07,-2.05E-03,1.75E-07,"		9.9982315193792892e-01"
3.00E-07,-2.04E-03,1.67E-07,"		9.9975899150432068e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.9974125680982728e-01"
3.50E-07,-2.05E-03,1.99E-07,"		9.9997027033520958e-01"
3.50E-07,-2.05E-03,1.83E-07,"		9.9968415062223026e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.9987355994816562e-01"
3.00E-07,-2.05E-03,1.99E-07,"		9.9995950171009029e-01"
3.00E-07,-2.05E-03,1.83E-07,"		9.9961564249905499e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.9987355994816562e-01"
3.50E-07,-2.05E-03,1.99E-07,"		9.9997027033520958e-01"
3.50E-07,-2.05E-03,2.14E-07,"		9.9987841588802095e-01"
4.00E-07,-2.05E-03,1.83E-07,"		9.9974125680982728e-01"
4.00E-07,-2.05E-03,1.99E-07,"		9.9996879313040887e-01"
4.00E-07,-2.05E-03,2.14E-07,"		9.9988321716080308e-01"
4.00E-07,-2.05E-03,2.14E-07,"		9.9988321716080308e-01"
4.00E-07,-2.05E-03,2.32E-07,"		9.9992766401681776e-01"
3.50E-07,-2.05E-03,2.14E-07,"		9.9987841588802095e-01"
4.00E-07,-2.05E-03,2.49E-07,"		1.0000206741169331e+00"
3.50E-07,-2.05E-03,2.32E-07,"		9.9986801298986716e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.9987355994816562e-01"
3.00E-07,-2.05E-03,2.14E-07,"		9.9987355994816562e-01"
3.50E-07,-2.05E-03,2.32E-07,"		9.9986801298986716e-01"
3.00E-07,-2.05E-03,2.32E-07,"		9.9982915046351084e-01"
4.00E-07,-2.05E-03,2.49E-07,"		1.0000206741169331e+00"
3.50E-07,-2.05E-03,2.49E-07,"		9.9998845104831713e-01"
3.00E-07,-2.05E-03,2.49E-07,"		9.9996060930339703e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.9957280556464634e-01"
3.50E-07,-2.06E-03,2.64E-07,"		9.9974110855209786e-01"
4.00E-07,-2.06E-03,2.64E-07,"		9.9975136463236447e-01"
3.00E-07,-2.05E-03,2.49E-07,"		9.9996060930339703e-01"
3.50E-07,-2.05E-03,2.49E-07,"		9.9998845104831713e-01"
4.00E-07,-2.05E-03,2.49E-07,"		1.0000206741169331e+00"
4.00E-07,-2.06E-03,2.78E-07,"		9.9957280556464634e-01"
3.50E-07,-2.06E-03,2.78E-07,"		9.9961712700561578e-01"
3.50E-07,-2.06E-03,2.64E-07,"		9.9974110855209786e-01"
3.00E-07,-2.06E-03,2.78E-07,"		9.9965920823058319e-01"
3.00E-07,-2.06E-03,2.64E-07,"		9.9973731323216430e-01"
3.00E-07,-2.05E-03,2.49E-07,"		9.9996060930339703e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.9957280556464634e-01"
3.50E-07,-2.06E-03,2.92E-07,"		9.9988857500952522e-01"
3.50E-07,-2.06E-03,2.78E-07,"		9.9961712700561578e-01"
3.00E-07,-2.06E-03,3.06E-07,"		9.9967400435703990e-01"
3.00E-07,-2.06E-03,2.92E-07,"		9.9993972097845829e-01"
3.00E-07,-2.06E-03,2.78E-07,"		9.9965920823058319e-01"
4.00E-07,-2.06E-03,2.78E-07,"		9.9957280556464634e-01"
4.00E-07,-2.06E-03,2.92E-07,"		9.9985448767274887e-01"
3.50E-07,-2.06E-03,2.92E-07,"		9.9988857500952522e-01"
4.00E-07,-2.06E-03,3.06E-07,"		9.9972104883196744e-01"
3.50E-07,-2.06E-03,3.06E-07,"		9.9969823966014815e-01"
3.00E-07,-2.06E-03,3.06E-07,"		9.9967400435703990e-01"
4.00E-07,-2.06E-03,3.22E-07,"		9.9879395854136654e-01"
4.00E-07,-2.07E-03,3.29E-07,"		9.9932954220159897e-01"
3.50E-07,-2.07E-03,3.29E-07,"		9.9928010738990958e-01"
4.00E-07,-2.07E-03,3.37E-07,"		1.0000068499266621e+00"
3.50E-07,-2.07E-03,3.37E-07,"		1.0000590447998572e+00"
3.00E-07,-2.07E-03,3.37E-07,"		1.0001070723294050e+00"
3.00E-07,-2.06E-03,3.06E-07,"		9.9967400435703990e-01"
3.50E-07,-2.06E-03,3.14E-07,"		9.9890623381403199e-01"
3.00E-07,-2.06E-03,3.22E-07,"		9.9863158418387998e-01"
4.00E-07,-2.06E-03,3.22E-07,"		9.9879395854136654e-01"
3.50E-07,-2.07E-03,3.29E-07,"		9.9928010738990958e-01"
3.00E-07,-2.07E-03,3.37E-07,"		1.0001070723294050e+00"
3.00E-07,-2.06E-03,3.06E-07,"		9.9967400435703990e-01"
3.50E-07,-2.06E-03,3.06E-07,"		9.9969823966014815e-01"
3.50E-07,-2.06E-03,3.14E-07,"		9.9890623381403199e-01"
4.00E-07,-2.06E-03,3.06E-07,"		9.9972104883196744e-01"
4.00E-07,-2.06E-03,3.14E-07,"		9.9894859315167572e-01"
4.00E-07,-2.06E-03,3.22E-07,"		9.9879395854136654e-01"
4.00E-07,-2.07E-03,3.50E-07,"		9.9988675443725428e-01"
3.50E-07,-2.07E-03,3.43E-07,"		9.9997403583479616e-01"
4.00E-07,-2.07E-03,3.43E-07,"		9.9994499000449943e-01"
3.00E-07,-2.07E-03,3.37E-07,"		1.0001070723294050e+00"
3.50E-07,-2.07E-03,3.37E-07,"		1.0000590447998572e+00"
4.00E-07,-2.07E-03,3.37E-07,"		1.0000068499266621e+00"
4.00E-07,-2.07E-03,3.50E-07,"		9.9988675443725428e-01"
3.50E-07,-2.07E-03,3.56E-07,"		9.9986099029068198e-01"
3.50E-07,-2.07E-03,3.43E-07,"		9.9997403583479616e-01"
3.00E-07,-2.07E-03,3.63E-07,"		9.9987610808043281e-01"
3.00E-07,-2.07E-03,3.50E-07,"		9.9990919477461238e-01"
3.00E-07,-2.07E-03,3.37E-07,"		1.0001070723294050e+00"
3.00E-07,-2.07E-03,3.63E-07,"		9.9987610808043281e-01"
3.50E-07,-2.07E-03,3.56E-07,"		9.9986099029068198e-01"
3.50E-07,-2.07E-03,3.63E-07,"		9.9980841202416493e-01"
4.00E-07,-2.07E-03,3.50E-07,"		9.9988675443725428e-01"
4.00E-07,-2.07E-03,3.56E-07,"		9.9981396700076774e-01"
4.00E-07,-2.07E-03,3.63E-07,"		9.9974223337776746e-01"
4.00E-07,-2.07E-03,3.75E-07,"		9.9972270993218970e-01"
4.00E-07,-2.07E-03,3.81E-07,"		9.9976594228109072e-01"
3.50E-07,-2.07E-03,3.81E-07,"		9.9972500077683357e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.9962590714224864e-01"
3.50E-07,-2.08E-03,3.87E-07,"		9.9966105415502449e-01"
3.00E-07,-2.08E-03,3.87E-07,"		9.9969505045812135e-01"
4.00E-07,-2.07E-03,3.75E-07,"		9.9972270993218970e-01"
3.50E-07,-2.07E-03,3.81E-07,"		9.9972500077683357e-01"
3.50E-07,-2.07E-03,3.69E-07,"		9.9972943046920160e-01"
3.00E-07,-2.08E-03,3.87E-07,"		9.9969505045812135e-01"
3.00E-07,-2.07E-03,3.75E-07,"		9.9970823594319058e-01"
3.00E-07,-2.07E-03,3.63E-07,"		9.9987610808043281e-01"
4.00E-07,-2.07E-03,3.75E-07,"		9.9972270993218970e-01"
3.50E-07,-2.07E-03,3.69E-07,"		9.9972943046920160e-01"
4.00E-07,-2.07E-03,3.69E-07,"		9.9969607305712516e-01"
3.00E-07,-2.07E-03,3.63E-07,"		9.9987610808043281e-01"
3.50E-07,-2.07E-03,3.63E-07,"		9.9980841202416493e-01"
4.00E-07,-2.07E-03,3.63E-07,"		9.9974223337776746e-01"
3.00E-07,-2.08E-03,4.01E-07,"		9.9986179604143821e-01"
3.00E-07,-2.08E-03,3.94E-07,"		9.9982542278355913e-01"
3.50E-07,-2.08E-03,3.94E-07,"		9.9990814888095625e-01"
3.00E-07,-2.08E-03,3.87E-07,"		9.9969505045812135e-01"
3.50E-07,-2.08E-03,3.87E-07,"		9.9966105415502449e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.9962590714224864e-01"
4.00E-07,-2.08E-03,4.01E-07,"		9.9994328836762203e-01"
3.50E-07,-2.08E-03,4.01E-07,"		9.9990800467270291e-01"
4.00E-07,-2.08E-03,3.94E-07,"		1.0000043524941258e+00"
3.00E-07,-2.08E-03,4.01E-07,"		9.9986179604143821e-01"
3.50E-07,-2.08E-03,3.94E-07,"		9.9990814888095625e-01"
4.00E-07,-2.08E-03,3.87E-07,"		9.9962590714224864e-01"
4.00E-07,-2.08E-03,4.01E-07,"		9.9994328836762203e-01"
3.50E-07,-2.08E-03,4.07E-07,"		1.0002626109857518e+00"
3.50E-07,-2.08E-03,4.01E-07,"		9.9990800467270291e-01"
3.00E-07,-2.08E-03,4.14E-07,"		1.0002464986836044e+00"
3.00E-07,-2.08E-03,4.07E-07,"		1.0000423784102170e+00"
3.00E-07,-2.08E-03,4.01E-07,"		9.9986179604143821e-01"
4.00E-07,-2.08E-03,4.01E-07,"		9.9994328836762203e-01"
4.00E-07,-2.08E-03,4.07E-07,"		1.0003341089914493e+00"
3.50E-07,-2.08E-03,4.07E-07,"		1.0002626109857518e+00"
4.00E-07,-2.08E-03,4.14E-07,"		1.0006736891764869e+00"
3.50E-07,-2.08E-03,4.14E-07,"		1.0004626491321702e+00"
3.00E-07,-2.08E-03,4.14E-07,"		1.0002464986836044e+00"
3.00E-07,-2.08E-03,4.25E-07,"		9.9986949083042631e-01"
3.00E-07,-2.08E-03,4.20E-07,"		9.9958447970295328e-01"
3.50E-07,-2.08E-03,4.20E-07,"		9.9951036168901808e-01"
3.00E-07,-2.08E-03,4.14E-07,"		1.0002464986836044e+00"
3.50E-07,-2.08E-03,4.14E-07,"		1.0004626491321702e+00"
4.00E-07,-2.08E-03,4.14E-07,"		1.0006736891764869e+00"
3.00E-07,-2.08E-03,4.25E-07,"		9.9986949083042631e-01"
3.50E-07,-2.08E-03,4.31E-07,"		1.0012202075777552e+00"
3.00E-07,-2.08E-03,4.31E-07,"		1.0012478776420934e+00"
4.00E-07,-2.08E-03,4.36E-07,"		1.0018830394221971e+00"
3.50E-07,-2.08E-03,4.36E-07,"		1.0018255888080085e+00"
3.00E-07,-2.08E-03,4.36E-07,"		1.0017563142070862e+00"
4.00E-07,-2.08E-03,4.25E-07,"		9.9972471300296029e-01"
3.50E-07,-2.08E-03,4.25E-07,"		9.9979876314826188e-01"
4.00E-07,-2.08E-03,4.20E-07,"		9.9951597138025605e-01"
3.00E-07,-2.08E-03,4.25E-07,"		9.9986949083042631e-01"
3.50E-07,-2.08E-03,4.20E-07,"		9.9951036168901808e-01"
4.00E-07,-2.08E-03,4.14E-07,"		1.0006736891764869e+00"
4.00E-07,-2.08E-03,4.25E-07,"		9.9972471300296029e-01"
4.00E-07,-2.08E-03,4.31E-07,"		1.0011629017037298e+00"
3.50E-07,-2.08E-03,4.25E-07,"		9.9979876314826188e-01"
4.00E-07,-2.08E-03,4.36E-07,"		1.0018830394221971e+00"
3.50E-07,-2.08E-03,4.31E-07,"		1.0012202075777552e+00"
3.00E-07,-2.08E-03,4.25E-07,"		9.9986949083042631e-01"
3.00E-07,-2.08E-03,4.36E-07,"		1.0017563142070862e+00"
3.50E-07,-2.08E-03,4.36E-07,"		1.0018255888080085e+00"
3.00E-07,-2.09E-03,4.47E-07,"		1.0004510154847328e+00"
4.00E-07,-2.08E-03,4.36E-07,"		1.0018830394221971e+00"
3.50E-07,-2.09E-03,4.47E-07,"		1.0007736562261034e+00"
3.00E-07,-2.09E-03,4.57E-07,"		1.0010236913849582e+00"
4.00E-07,-2.08E-03,4.36E-07,"		1.0018830394221971e+00"
4.00E-07,-2.09E-03,4.47E-07,"		1.0012572254561987e+00"
3.50E-07,-2.09E-03,4.47E-07,"		1.0007736562261034e+00"
4.00E-07,-2.09E-03,4.57E-07,"		1.0012486816759287e+00"
3.50E-07,-2.09E-03,4.57E-07,"		1.0011456955922773e+00"
3.00E-07,-2.09E-03,4.57E-07,"		1.0010236913849582e+00"
4.00E-07,-2.09E-03,4.80E-07,"		9.9811018776887672e-01"
3.50E-07,-2.09E-03,4.80E-07,"		9.9811684262450173e-01"
4.00E-07,-2.09E-03,4.74E-07,"		9.9972989817261426e-01"
3.00E-07,-2.09E-03,4.80E-07,"		9.9810733547279118e-01"
3.50E-07,-2.09E-03,4.74E-07,"		9.9969905164221595e-01"
4.00E-07,-2.09E-03,4.69E-07,"		1.0007457153104899e+00"
3.00E-07,-2.09E-03,4.57E-07,"		1.0010236913849582e+00"
3.50E-07,-2.09E-03,4.63E-07,"		1.0012562911814120e+00"
3.00E-07,-2.09E-03,4.69E-07,"		1.0005626014013580e+00"
4.00E-07,-2.09E-03,4.69E-07,"		1.0007457153104899e+00"
3.50E-07,-2.09E-03,4.74E-07,"		9.9969905164221595e-01"
3.00E-07,-2.09E-03,4.80E-07,"		9.9810733547279118e-01"
4.00E-07,-2.09E-03,4.57E-07,"		1.0012486816759287e+00"
4.00E-07,-2.09E-03,4.63E-07,"		1.0013493849200903e+00"
3.50E-07,-2.09E-03,4.57E-07,"		1.0011456955922773e+00"
4.00E-07,-2.09E-03,4.69E-07,"		1.0007457153104899e+00"
3.50E-07,-2.09E-03,4.63E-07,"		1.0012562911814120e+00"
3.00E-07,-2.09E-03,4.57E-07,"		1.0010236913849582e+00"
4.00E-07,-2.09E-03,4.80E-07,"		9.9811018776887672e-01"
4.00E-07,-2.09E-03,4.89E-07,"		1.0008202674467257e+00"
3.50E-07,-2.09E-03,4.80E-07,"		9.9811684262450173e-01"
4.00E-07,-2.10E-03,4.99E-07,"		9.9972384431984307e-01"
3.50E-07,-2.09E-03,4.89E-07,"		1.0006145095406740e+00"
3.00E-07,-2.09E-03,4.80E-07,"		9.9810733547279118e-01"
3.00E-07,-2.09E-03,4.80E-07,"		9.9810733547279118e-01"
3.50E-07,-2.09E-03,4.89E-07,"		1.0006145095406740e+00"
3.00E-07,-2.09E-03,4.89E-07,"		1.0005122169623613e+00"
4.00E-07,-2.10E-03,4.99E-07,"		9.9972384431984307e-01"
3.50E-07,-2.10E-03,4.99E-07,"		9.9951001007388429e-01"
3.00E-07,-2.10E-03,4.99E-07,"		9.9934958275978714e-01"
3.00E-07,-2.10E-03,4.99E-07,"		9.9934958275978714e-01"
3.50E-07,-2.10E-03,4.99E-07,"		9.9951001007388429e-01"
3.50E-07,-2.10E-03,5.03E-07,"		1.0004955365160426e+00"
4.00E-07,-2.10E-03,4.99E-07,"		9.9972384431984307e-01"
4.00E-07,-2.10E-03,5.03E-07,"		1.0008141969878925e+00"
4.00E-07,-2.10E-03,5.07E-07,"		1.0002079979878531e+00"
4.00E-07,-2.10E-03,5.16E-07,"		9.9949305629348739e-01"
3.50E-07,-2.10E-03,5.16E-07,"		9.9950055560843920e-01"
4.00E-07,-2.10E-03,5.12E-07,"		9.9997866830936044e-01"
3.00E-07,-2.10E-03,5.16E-07,"		9.9950754205555448e-01"
3.50E-07,-2.10E-03,5.12E-07,"		9.9996153952764333e-01"
4.00E-07,-2.10E-03,5.07E-07,"		1.0002079979878531e+00"
3.00E-07,-2.10E-03,5.16E-07,"		9.9950754205555448e-01"
3.00E-07,-2.10E-03,5.12E-07,"		9.9993531330820717e-01"
3.50E-07,-2.10E-03,5.12E-07,"		9.9996153952764333e-01"
3.00E-07,-2.10E-03,5.07E-07,"		9.9967645201187927e-01"
3.50E-07,-2.10E-03,5.07E-07,"		9.9995142216089172e-01"
4.00E-07,-2.10E-03,5.07E-07,"		1.0002079979878531e+00"
4.00E-07,-2.10E-03,5.07E-07,"		1.0002079979878531e+00"
3.50E-07,-2.10E-03,5.07E-07,"		9.9995142216089172e-01"
3.50E-07,-2.10E-03,5.03E-07,"		1.0004955365160426e+00"
3.00E-07,-2.10E-03,5.07E-07,"		9.9967645201187927e-01"
3.00E-07,-2.10E-03,5.03E-07,"		1.0002473169103747e+00"
3.00E-07,-2.10E-03,4.99E-07,"		9.9934958275978714e-01"
4.00E-07,-2.10E-03,5.16E-07,"		9.9949305629348739e-01"
3.50E-07,-2.10E-03,5.25E-07,"		9.9945080289556310e-01"
3.50E-07,-2.10E-03,5.16E-07,"		9.9950055560843920e-01"
3.00E-07,-2.10E-03,5.35E-07,"		9.9908003456588612e-01"
3.00E-07,-2.10E-03,5.25E-07,"		9.9944134245891636e-01"
3.00E-07,-2.10E-03,5.16E-07,"		9.9950754205555448e-01"
4.00E-07,-2.10E-03,5.16E-07,"		9.9949305629348739e-01"
4.00E-07,-2.10E-03,5.25E-07,"		9.9953215330746692e-01"
3.50E-07,-2.10E-03,5.25E-07,"		9.9945080289556310e-01"
4.00E-07,-2.10E-03,5.35E-07,"		9.9928536399462264e-01"
3.50E-07,-2.10E-03,5.35E-07,"		9.9918172209346456e-01"
3.00E-07,-2.10E-03,5.35E-07,"		9.9908003456588612e-01"
3.00E-07,-2.11E-03,5.42E-07,"		9.9923462268517282e-01"
3.00E-07,-2.10E-03,5.38E-07,"		9.9950954016639848e-01"
3.50E-07,-2.10E-03,5.38E-07,"		9.9946400976898531e-01"
3.00E-07,-2.10E-03,5.35E-07,"		9.9908003456588612e-01"
3.50E-07,-2.10E-03,5.35E-07,"		9.9918172209346456e-01"
4.00E-07,-2.10E-03,5.35E-07,"		9.9928536399462264e-01"
3.00E-07,-2.11E-03,5.42E-07,"		9.9923462268517282e-01"
3.50E-07,-2.11E-03,5.46E-07,"		9.9958545229867879e-01"
3.00E-07,-2.11E-03,5.46E-07,"		9.9962767545383346e-01"
4.00E-07,-2.11E-03,5.50E-07,"		9.9954552519626561e-01"
3.50E-07,-2.11E-03,5.50E-07,"		9.9954003976895522e-01"
3.00E-07,-2.11E-03,5.50E-07,"		9.9952639747972505e-01"
3.00E-07,-2.11E-03,5.42E-07,"		9.9923462268517282e-01"
3.50E-07,-2.11E-03,5.42E-07,"		9.9916960459390491e-01"
3.50E-07,-2.11E-03,5.46E-07,"		9.9958545229867879e-01"
4.00E-07,-2.11E-03,5.42E-07,"		9.9910487392873359e-01"
4.00E-07,-2.11E-03,5.46E-07,"		9.9954791901936679e-01"
4.00E-07,-2.11E-03,5.50E-07,"		9.9954552519626561e-01"
4.00E-07,-2.11E-03,5.42E-07,"		9.9910487392873359e-01"
3.50E-07,-2.11E-03,5.42E-07,"		9.9916960459390491e-01"
4.00E-07,-2.10E-03,5.38E-07,"		9.9941625520144772e-01"
3.00E-07,-2.11E-03,5.42E-07,"		9.9923462268517282e-01"
3.50E-07,-2.10E-03,5.38E-07,"		9.9946400976898531e-01"
4.00E-07,-2.10E-03,5.35E-07,"		9.9928536399462264e-01"
3.00E-07,-2.11E-03,5.57E-07,"		9.9960654182249431e-01"
3.00E-07,-2.11E-03,5.53E-07,"		9.9947637229630937e-01"
3.50E-07,-2.11E-03,5.53E-07,"		9.9945480468613712e-01"
3.00E-07,-2.11E-03,5.50E-07,"		9.9952639747972505e-01"
3.50E-07,-2.11E-03,5.50E-07,"		9.9954003976895522e-01"
4.00E-07,-2.11E-03,5.50E-07,"		9.9954552519626561e-01"
3.00E-07,-2.11E-03,5.57E-07,"		9.9960654182249431e-01"
3.50E-07,-2.11E-03,5.53E-07,"		9.9945480468613712e-01"
3.50E-07,-2.11E-03,5.57E-07,"		9.9945608437890099e-01"
4.00E-07,-2.11E-03,5.50E-07,"		9.9954552519626561e-01"
4.00E-07,-2.11E-03,5.53E-07,"		9.9930758293308797e-01"
4.00E-07,-2.11E-03,5.57E-07,"		9.9927746224515268e-01"
3.00E-07,-2.11E-03,5.64E-07,"		1.0008042367298955e+00"
3.00E-07,-2.11E-03,5.60E-07,"		1.0001184385928754e+00"
3.50E-07,-2.11E-03,5.60E-07,"		1.0000461420841413e+00"
3.00E-07,-2.11E-03,5.57E-07,"		9.9960654182249431e-01"
3.50E-07,-2.11E-03,5.57E-07,"		9.9945608437890099e-01"
4.00E-07,-2.11E-03,5.57E-07,"		9.9927746224515268e-01"
4.00E-07,-2.11E-03,5.57E-07,"		9.9927746224515268e-01"
4.00E-07,-2.11E-03,5.60E-07,"		9.9995589867831502e-01"
3.50E-07,-2.11E-03,5.60E-07,"		1.0000461420841413e+00"
